,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
2534,0.174,0.15,240.26,0.8,2008-09-08 21:19:00,1.0
2535,0.29,0.098,243.55,1.2,2007-04-15 07:06:00,0.0
2536,0.42,0.058,240.31,2.0,2008-03-11 04:49:00,0.0
2537,0.232,0.0,242.67,1.0,2010-04-13 05:04:00,1.0
2538,0.948,0.13,244.63,3.8,2010-04-21 23:56:00,1.0
2539,0.566,0.086,243.74,2.2,2010-10-22 00:41:00,1.0
2540,0.408,0.104,239.03,2.0,2008-01-07 11:52:00,1.0
2541,0.398,0.198,242.14,1.8,2007-10-10 05:03:00,0.0
2542,0.84,0.072,242.76,3.4,2010-03-28 00:22:00,0.0
2543,0.416,0.21,241.37,1.8,2007-10-17 06:08:00,0.0
2544,1.042,0.52,239.68,4.8,2008-09-14 10:57:00,3.0
2545,0.252,0.134,241.96,1.2,2010-07-19 00:43:00,1.0
2546,0.892,0.174,238.78,4.4,2010-03-05 04:58:00,11.0
2547,1.726,0.484,237.23,7.4,2007-08-26 12:04:00,19.0
2548,0.318,0.156,239.74,1.6,2010-05-28 05:30:00,0.0
2549,0.566,0.06,241.3,2.4,2008-02-15 20:24:00,0.0
2550,1.376,0.106,239.51,5.6,2007-10-22 13:50:00,17.0
2551,0.25,0.092,237.31,1.2,2008-04-09 19:23:00,2.0
2552,0.486,0.296,246.58,2.4,2010-10-29 02:01:00,3.0
2553,3.512,0.0,238.17,14.6,2008-09-24 11:03:00,57.0
2554,0.936,0.166,244.78,3.8,2009-04-26 02:49:00,11.0
2555,0.268,0.0,242.03,1.2,2010-04-03 01:04:00,1.0
2556,1.968,0.13,236.37,8.4,2009-02-20 18:30:00,18.0
2557,1.426,0.172,237.21,6.0,2007-03-06 01:45:00,17.0
2558,0.21,0.0,245.17,0.8,2007-01-11 13:36:00,0.0
2559,0.602,0.314,244.56,2.8,2009-05-03 22:52:00,1.0
2560,1.3,0.214,235.26,5.6,2007-06-14 08:57:00,19.0
2561,1.388,0.084,242.6,5.6,2008-03-28 12:50:00,20.0
2562,0.312,0.05,244.75,1.4,2009-06-03 06:14:00,0.0
2563,0.366,0.13,244.35,1.6,2008-04-17 14:06:00,0.0
2564,1.814,0.118,238.9,7.6,2007-02-09 12:48:00,18.0
2565,0.376,0.174,236.82,1.6,2007-05-23 16:58:00,0.0
2566,0.34,0.104,244.06,1.4,2008-03-15 00:35:00,1.0
2567,1.452,0.086,242.82,6.0,2008-12-21 00:50:00,18.0
2568,0.298,0.24,235.0,1.6,2007-10-08 16:47:00,1.0
2569,0.288,0.224,240.56,1.4,2008-02-07 23:51:00,3.0
2570,3.604,0.278,243.55,14.8,2010-08-03 16:13:00,54.0
2571,0.27,0.0,243.46,1.2,2008-04-17 11:53:00,1.0
2572,0.282,0.09,239.3,1.2,2008-02-26 12:38:00,2.0
2573,1.404,0.094,242.55,5.8,2010-01-19 09:28:00,19.0
2574,2.522,0.218,239.04,10.6,2010-10-14 19:58:00,19.0
2575,0.384,0.26,242.37,1.8,2009-09-14 02:15:00,2.0
2576,0.36,0.11,244.69,1.6,2010-10-18 04:56:00,0.0
2577,2.22,0.228,240.96,9.2,2008-07-30 22:21:00,21.0
2578,0.262,0.092,241.75,1.2,2009-09-15 02:25:00,1.0
2579,0.424,0.118,238.96,1.8,2008-08-11 16:34:00,0.0
2580,0.34,0.132,247.78,1.4,2010-10-31 15:53:00,2.0
2581,1.634,0.048,241.16,6.8,2006-12-24 14:23:00,18.0
2582,3.908,0.124,237.09,16.4,2007-12-29 10:39:00,53.0
2583,0.432,0.254,245.77,2.0,2010-03-28 04:42:00,1.0
2584,1.248,0.046,226.2,5.4,2009-05-28 10:57:00,17.0
2585,1.442,0.204,239.04,6.0,2007-08-02 11:24:00,17.0
2586,0.432,0.112,239.26,1.8,2010-03-24 18:32:00,1.0
2587,0.098,0.0,241.88,0.4,2007-02-09 04:48:00,0.0
2588,0.876,0.18,239.67,3.6,2010-06-10 01:25:00,1.0
2589,0.404,0.066,241.63,1.8,2009-04-19 19:58:00,0.0
2590,2.016,0.356,240.95,8.4,2009-07-27 10:21:00,30.0
2591,1.766,0.132,246.65,7.6,2010-05-01 11:12:00,19.0
2592,0.216,0.08,238.3,1.0,2008-07-25 13:30:00,0.0
2593,1.368,0.086,240.43,5.6,2007-07-12 22:58:00,0.0
2594,0.396,0.232,242.68,2.0,2010-08-24 09:54:00,2.0
2595,0.35,0.052,240.31,1.4,2009-10-30 18:42:00,1.0
2596,1.348,0.19,233.41,5.8,2007-07-30 18:13:00,18.0
2597,3.462,0.288,234.66,14.8,2009-10-17 18:43:00,18.0
2598,1.398,0.194,239.08,5.8,2008-07-19 13:35:00,18.0
2599,0.4,0.25,241.64,1.8,2007-02-28 05:12:00,1.0
2600,1.52,0.072,240.19,6.4,2008-09-15 04:31:00,18.0
2601,3.168,0.364,238.02,13.4,2009-07-06 12:56:00,38.0
2602,0.48,0.318,243.41,2.2,2009-11-13 02:21:00,2.0
2603,0.328,0.058,246.66,1.4,2010-02-18 05:36:00,1.0
2604,1.354,0.096,240.21,5.6,2010-05-25 12:26:00,18.0
2605,0.154,0.0,241.09,0.6,2009-08-26 01:38:00,0.0
2606,1.41,0.226,240.16,5.8,2010-04-07 09:45:00,19.0
2607,0.244,0.11,240.7,1.0,2009-06-18 16:51:00,1.0
2608,0.208,0.108,241.55,1.0,2009-09-08 16:48:00,1.0
2609,1.84,0.156,232.45,7.8,2007-05-16 08:30:00,18.0
2610,2.266,0.434,235.76,9.8,2009-08-16 00:10:00,13.0
2611,1.352,0.0,245.56,5.4,2010-08-05 15:00:00,19.0
2612,1.358,0.1,239.84,5.6,2009-09-17 10:39:00,18.0
2613,0.226,0.0,243.67,1.0,2008-02-21 04:46:00,0.0
2614,1.756,0.098,247.3,7.0,2008-12-28 05:15:00,0.0
2615,2.44,0.356,236.59,10.4,2009-11-22 20:02:00,18.0
2616,1.364,0.062,239.23,5.6,2009-02-18 13:43:00,18.0
2617,0.336,0.098,244.86,1.4,2009-02-13 23:53:00,0.0
2618,1.41,0.228,240.46,5.8,2010-06-23 12:47:00,19.0
2619,2.23,0.096,239.51,9.2,2007-03-16 21:29:00,19.0
2620,1.4,0.096,242.62,5.8,2009-03-14 14:04:00,18.0
2621,2.942,0.06,242.93,12.0,2010-09-01 20:51:00,18.0
2622,0.216,0.148,243.24,1.0,2007-08-15 18:13:00,0.0
2623,0.15,0.0,240.38,0.6,2008-07-23 06:55:00,0.0
2624,0.444,0.134,240.5,2.0,2008-07-22 10:30:00,0.0
2625,0.416,0.11,241.08,1.8,2009-12-06 05:48:00,1.0
2626,0.406,0.218,242.85,2.0,2009-04-06 19:59:00,1.0
2627,0.354,0.058,239.48,1.6,2008-11-15 01:54:00,0.0
2628,0.358,0.084,243.99,1.6,2009-01-03 03:13:00,0.0
2629,0.568,0.272,239.95,2.6,2009-10-23 12:32:00,1.0
2630,1.61,0.15,234.12,7.0,2007-05-26 15:00:00,16.0
2631,0.424,0.136,237.88,2.2,2008-07-25 11:11:00,3.0
2632,0.422,0.214,240.61,2.0,2007-08-06 17:20:00,0.0
2633,1.694,0.124,241.7,7.0,2009-11-04 07:06:00,22.0
2634,0.552,0.342,244.21,2.6,2010-01-30 01:01:00,1.0
2635,0.406,0.238,245.84,2.0,2007-02-15 02:41:00,2.0
2636,0.456,0.076,240.87,2.0,2009-04-05 19:17:00,1.0
2637,3.73,0.152,235.11,15.8,2007-04-22 16:05:00,53.0
2638,1.368,0.0,241.2,5.6,2010-01-26 18:08:00,1.0
2639,2.892,0.0,238.88,12.0,2009-07-07 19:52:00,40.0
2640,1.394,0.1,241.03,5.8,2009-10-29 04:32:00,18.0
2641,0.846,0.24,240.05,3.6,2009-09-28 13:38:00,12.0
2642,0.272,0.114,242.56,1.2,2009-06-06 06:13:00,1.0
2643,1.666,0.332,239.58,7.0,2009-03-15 09:11:00,19.0
2644,1.356,0.0,246.0,5.4,2010-02-02 16:48:00,19.0
2645,0.34,0.0,241.5,1.4,2009-11-06 13:02:00,1.0
2646,1.288,0.21,240.4,5.4,2007-10-06 21:45:00,0.0
2647,0.284,0.21,244.67,1.4,2009-07-16 00:41:00,2.0
2648,1.618,0.058,236.67,6.8,2009-10-29 10:16:00,18.0
2649,1.05,0.0,243.59,4.2,2008-01-02 22:50:00,0.0
2650,1.658,0.204,242.68,6.8,2008-01-31 19:47:00,1.0
2651,0.31,0.112,239.38,1.4,2007-04-13 05:16:00,0.0
2652,0.542,0.0,240.96,2.2,2008-04-03 00:56:00,0.0
2653,2.156,0.086,237.55,9.0,2008-11-01 08:39:00,17.0
2654,0.316,0.0,245.58,1.4,2009-01-04 16:44:00,0.0
2655,0.852,0.304,243.54,3.6,2007-10-11 15:12:00,0.0
2656,0.152,0.0,238.3,0.6,2010-09-08 09:40:00,0.0
2657,2.974,0.65,241.89,13.0,2007-01-14 14:12:00,19.0
2658,0.648,0.0,240.1,2.6,2009-11-01 17:19:00,0.0
2659,0.142,0.0,242.33,0.6,2008-06-19 05:22:00,1.0
2660,0.348,0.108,239.8,1.4,2008-04-27 04:55:00,0.0
2661,2.718,0.47,240.49,11.8,2008-08-03 16:54:00,29.0
2662,0.272,0.1,241.08,1.2,2010-01-09 01:59:00,1.0
2663,1.078,0.05,242.54,4.4,2009-02-24 20:02:00,0.0
2664,1.356,0.12,237.66,5.6,2007-03-28 09:59:00,18.0
2665,2.436,0.06,239.64,10.0,2009-02-14 19:43:00,19.0
2666,1.544,0.0,237.69,6.4,2010-07-02 21:02:00,2.0
2667,0.28,0.256,241.84,1.6,2007-08-24 01:12:00,1.0
2668,0.412,0.18,244.91,1.8,2008-12-04 02:51:00,2.0
2669,0.16,0.0,239.84,0.6,2007-06-16 02:56:00,0.0
2670,1.94,0.552,240.52,8.4,2009-11-08 22:39:00,1.0
2671,1.956,0.086,235.11,8.8,2007-05-20 13:24:00,17.0
2672,0.932,0.0,248.23,3.8,2009-01-17 00:20:00,3.0
2673,1.284,0.0,240.72,5.2,2008-03-27 10:35:00,17.0
2674,1.504,0.108,245.88,6.0,2007-04-04 23:21:00,18.0
2675,0.236,0.0,241.8,1.0,2010-06-09 18:32:00,3.0
2676,2.164,0.146,238.57,9.4,2008-10-11 13:04:00,17.0
2677,1.286,0.0,239.26,5.4,2007-01-02 10:40:00,17.0
2678,1.208,0.066,234.64,5.0,2007-09-14 09:19:00,17.0
2679,3.294,0.0,235.32,14.2,2007-01-31 21:32:00,17.0
2680,1.326,0.058,241.28,5.4,2007-06-11 03:16:00,0.0
2681,3.858,0.0,236.97,16.2,2009-04-25 14:30:00,55.0
2682,1.374,0.054,233.73,6.0,2008-01-16 18:49:00,0.0
2683,2.172,0.316,240.39,9.0,2009-05-25 07:23:00,29.0
2684,1.762,0.154,241.01,7.4,2008-10-15 16:08:00,18.0
2685,8.016,0.086,232.81,34.4,2008-11-30 20:14:00,89.0
2686,1.36,0.0,247.99,5.4,2008-12-18 15:32:00,19.0
2687,3.924,0.166,232.7,17.2,2008-10-14 19:48:00,24.0
2688,0.288,0.226,243.4,1.4,2009-08-20 16:54:00,2.0
2689,0.742,0.25,242.44,3.4,2010-06-23 00:36:00,10.0
2690,0.77,0.098,237.2,3.2,2007-03-16 21:04:00,2.0
2691,2.816,0.222,235.64,12.0,2010-05-02 19:39:00,18.0
2692,1.576,0.316,240.4,6.6,2009-06-27 01:26:00,21.0
2693,0.256,0.12,241.98,1.2,2007-07-15 05:57:00,0.0
2694,0.314,0.122,241.06,1.4,2007-02-25 05:15:00,0.0
2695,0.316,0.062,240.93,1.4,2007-10-18 18:05:00,0.0
2696,0.714,0.0,235.72,3.0,2007-07-08 23:29:00,0.0
2698,0.222,0.0,240.84,1.0,2007-08-10 17:28:00,0.0
2699,0.344,0.09,242.24,1.4,2010-03-05 03:54:00,1.0
2700,0.436,0.172,241.19,2.0,2009-04-25 01:17:00,2.0
2701,1.396,0.0,243.69,5.8,2009-03-12 20:52:00,0.0
2702,0.198,0.0,245.38,0.8,2010-07-06 00:18:00,1.0
2703,1.042,0.086,244.74,4.8,2009-12-22 06:22:00,13.0
2704,3.968,0.406,236.55,17.2,2009-08-15 15:58:00,38.0
2705,1.6,0.0,238.59,6.6,2008-05-16 07:44:00,18.0
2707,0.26,0.0,242.42,1.0,2008-04-21 03:37:00,0.0
2708,1.542,0.128,243.69,6.2,2010-03-04 21:18:00,20.0
2709,2.322,0.264,236.94,9.8,2007-09-14 20:48:00,1.0
2710,7.16,0.234,234.01,30.6,2009-02-23 22:07:00,88.0
2711,0.276,0.088,235.15,1.2,2007-05-14 00:28:00,0.0
2712,1.238,0.0,239.34,5.2,2009-07-08 05:10:00,18.0
2713,4.086,0.176,235.51,17.4,2007-07-03 21:24:00,18.0
2714,0.38,0.092,241.84,1.6,2010-05-20 20:28:00,1.0
2715,0.772,0.13,244.99,4.2,2010-06-26 13:37:00,3.0
2716,1.564,0.106,241.35,6.4,2009-03-21 09:06:00,19.0
2717,1.286,0.26,238.96,5.4,2010-03-14 18:57:00,1.0
2718,1.272,0.28,239.73,5.4,2010-07-16 21:24:00,1.0
2719,0.236,0.126,239.62,1.0,2008-02-08 00:36:00,1.0
2720,0.464,0.0,241.76,2.0,2007-08-19 17:33:00,3.0
2721,0.23,0.05,238.32,1.0,2010-10-07 01:48:00,0.0
2722,1.864,0.42,239.95,8.0,2009-04-07 13:08:00,26.0
2723,0.316,0.248,243.98,1.6,2009-03-08 00:13:00,1.0
2724,3.6,0.118,241.59,14.8,2009-12-19 07:35:00,18.0
2725,1.394,0.046,239.85,5.8,2007-12-20 12:43:00,17.0
2726,0.478,0.066,243.51,2.0,2010-03-10 12:42:00,2.0
2727,3.412,0.238,244.64,14.0,2009-03-03 07:29:00,21.0
2728,1.386,0.08,243.78,5.6,2008-04-04 14:26:00,20.0
2729,0.254,0.088,243.19,1.0,2008-09-16 04:04:00,1.0
2730,1.41,0.08,241.12,5.8,2009-10-30 14:57:00,19.0
2731,0.338,0.084,241.93,1.4,2008-09-30 00:38:00,1.0
2732,0.182,0.118,241.41,0.8,2007-08-27 15:19:00,1.0
2733,0.26,0.0,241.88,1.0,2010-10-11 03:16:00,0.0
2734,0.34,0.07,244.12,1.4,2009-01-24 07:02:00,0.0
2735,1.714,0.318,237.16,7.2,2010-11-14 13:49:00,18.0
2736,0.216,0.0,236.22,1.0,2007-11-10 18:43:00,0.0
2737,0.234,0.0,239.83,1.0,2007-04-17 13:13:00,0.0
2738,0.25,0.138,239.89,1.2,2008-09-20 20:12:00,1.0
2739,0.536,0.136,242.06,2.2,2007-10-10 22:42:00,1.0
2740,1.398,0.226,242.09,5.8,2008-05-20 15:35:00,20.0
2741,0.728,0.126,238.65,3.0,2008-08-07 11:07:00,0.0
2743,0.252,0.0,241.26,1.0,2009-02-05 05:32:00,0.0
2744,0.184,0.048,242.3,0.8,2007-11-07 01:23:00,0.0
2745,0.468,0.048,245.18,1.8,2010-10-22 05:44:00,0.0
2746,0.424,0.092,243.26,1.8,2008-01-21 23:45:00,0.0
2747,2.256,0.052,238.79,9.4,2007-02-22 00:51:00,0.0
2748,0.92,0.0,244.61,3.8,2009-01-26 22:11:00,0.0
2749,0.246,0.0,242.51,1.0,2010-12-05 01:00:00,1.0
2750,0.736,0.186,241.44,3.2,2010-07-20 22:29:00,1.0
2751,2.224,0.156,238.52,9.2,2010-10-10 20:30:00,20.0
2752,1.86,0.094,237.23,7.8,2008-03-14 08:45:00,17.0
2753,3.646,0.328,235.24,15.6,2007-02-09 18:33:00,42.0
2754,0.426,0.0,241.6,1.8,2009-01-28 22:03:00,0.0
2755,1.954,0.05,239.16,8.0,2007-05-11 22:20:00,0.0
2756,1.084,0.206,242.15,4.4,2010-07-24 22:27:00,2.0
2757,0.236,0.122,241.52,1.0,2008-09-17 14:57:00,2.0
2758,1.402,0.062,235.5,6.0,2007-11-12 10:57:00,17.0
2759,0.604,0.062,239.37,2.6,2008-07-11 17:50:00,0.0
2760,0.228,0.12,243.36,1.0,2010-07-16 06:39:00,3.0
2761,1.334,0.0,242.82,5.4,2007-11-03 14:43:00,18.0
2762,0.574,0.074,239.23,2.4,2009-06-05 15:40:00,2.0
2763,3.194,0.428,239.99,13.4,2009-04-21 19:29:00,39.0
2764,2.748,0.046,241.0,11.4,2007-10-12 07:28:00,17.0
2765,1.452,0.08,244.02,5.8,2010-04-21 18:33:00,19.0
2766,0.45,0.052,245.39,2.0,2009-03-23 02:32:00,0.0
2767,0.292,0.122,240.17,1.2,2008-06-29 11:58:00,1.0
2768,0.332,0.11,242.95,1.4,2009-06-21 04:17:00,1.0
2769,1.712,0.0,240.95,7.0,2009-02-14 21:58:00,18.0
2770,1.362,0.078,240.85,5.6,2007-08-02 12:19:00,18.0
2771,0.404,0.114,241.3,1.8,2007-03-10 23:55:00,1.0
2772,4.864,0.488,233.56,20.8,2007-11-10 20:38:00,39.0
2774,0.35,0.1,241.16,1.4,2010-10-16 22:30:00,0.0
2775,2.972,0.186,238.34,12.4,2007-03-02 21:01:00,19.0
2776,0.312,0.066,240.43,1.2,2010-01-05 10:17:00,0.0
2777,0.328,0.102,240.48,1.4,2010-12-04 05:33:00,1.0
2778,0.22,0.052,245.62,1.0,2008-11-30 05:16:00,0.0
2779,1.306,0.05,239.74,5.4,2009-11-22 12:02:00,18.0
2780,0.31,0.0,246.26,1.2,2008-04-10 07:19:00,1.0
2781,1.332,0.0,243.92,5.4,2007-01-04 14:23:00,18.0
2782,1.622,0.0,238.99,6.8,2010-01-23 17:43:00,0.0
2783,0.522,0.082,242.96,2.4,2008-02-11 06:15:00,0.0
2784,0.23,0.0,244.66,1.0,2007-06-04 15:18:00,0.0
2785,0.158,0.0,243.13,0.6,2010-10-08 17:16:00,1.0
2786,0.45,0.208,247.94,2.0,2010-10-02 05:46:00,2.0
2787,0.32,0.182,248.87,1.4,2006-12-28 04:29:00,0.0
2788,1.912,0.186,243.64,7.8,2008-02-18 07:37:00,18.0
2789,0.464,0.334,244.58,2.2,2010-03-14 04:58:00,2.0
2790,1.816,0.278,238.15,7.6,2008-11-10 20:52:00,20.0
2791,0.334,0.054,244.13,1.4,2010-02-16 00:43:00,1.0
2792,1.848,0.324,240.77,7.8,2009-02-21 02:56:00,0.0
2793,0.246,0.082,242.25,1.0,2010-06-15 03:48:00,0.0
2794,0.256,0.214,239.64,1.4,2007-06-19 04:07:00,0.0
2796,1.39,0.0,235.65,5.8,2010-06-05 09:08:00,18.0
2797,0.66,0.244,242.1,2.8,2009-10-15 22:48:00,2.0
2798,0.486,0.214,239.27,2.2,2009-10-13 18:27:00,2.0
2799,0.16,0.0,242.62,0.6,2009-12-08 00:45:00,1.0
2800,3.514,0.486,234.53,15.0,2007-11-15 19:56:00,17.0
2801,1.274,0.08,231.33,5.6,2008-09-03 18:51:00,0.0
2802,1.856,0.17,239.31,7.8,2008-11-20 22:25:00,0.0
2803,1.006,0.248,240.92,4.2,2008-04-21 20:40:00,1.0
2804,2.334,0.052,242.79,9.6,2007-03-25 03:59:00,0.0
2805,0.346,0.072,241.71,1.4,2010-07-11 07:46:00,2.0
2806,0.316,0.226,242.35,1.6,2010-04-08 20:57:00,2.0
2807,2.714,0.182,242.18,11.2,2009-05-01 19:38:00,18.0
2808,0.43,0.132,242.14,2.0,2009-03-24 01:43:00,0.0
2809,0.128,0.0,245.64,0.4,2009-01-10 16:47:00,0.0
2810,3.392,0.11,237.52,14.4,2009-03-14 21:59:00,18.0
2811,0.854,0.0,244.51,3.4,2009-11-30 17:04:00,1.0
2812,1.26,0.0,235.41,5.4,2007-06-05 18:54:00,17.0
2813,1.402,0.064,238.12,5.8,2007-05-11 10:21:00,17.0
2814,1.602,0.0,243.0,6.6,2009-02-03 16:45:00,19.0
2815,1.362,0.05,239.88,5.6,2010-07-06 08:23:00,19.0
2817,2.394,0.056,239.8,10.4,2009-08-25 07:04:00,19.0
2818,0.23,0.132,243.58,1.0,2009-09-25 15:28:00,0.0
2819,0.588,0.096,233.15,2.4,2008-02-06 11:53:00,1.0
2820,0.264,0.0,242.52,1.2,2009-05-06 23:01:00,1.0
2821,2.32,0.0,238.59,9.6,2010-04-13 07:06:00,18.0
2822,0.878,0.086,243.61,3.6,2009-12-23 21:08:00,0.0
2823,0.414,0.212,243.71,1.8,2008-02-10 06:23:00,1.0
2824,0.684,0.352,244.08,3.0,2009-11-11 11:22:00,1.0
2825,0.894,0.254,243.35,5.0,2009-06-27 13:02:00,0.0
2826,0.146,0.0,239.49,0.8,2007-08-14 17:12:00,0.0
2827,1.67,0.0,240.69,7.0,2009-10-31 17:06:00,18.0
2828,1.384,0.0,244.52,5.6,2008-04-22 02:14:00,19.0
2829,0.362,0.082,244.79,1.4,2010-02-20 03:58:00,1.0
2830,0.218,0.112,236.12,1.0,2007-07-24 17:05:00,0.0
2831,0.378,0.188,245.45,1.6,2008-10-02 03:43:00,1.0
2832,0.302,0.136,243.25,1.4,2009-03-06 22:49:00,2.0
2833,1.478,0.092,243.03,6.0,2009-07-04 00:07:00,18.0
2834,0.766,0.092,240.67,3.2,2010-08-17 05:00:00,1.0
2835,2.124,0.274,241.42,8.8,2010-06-21 22:44:00,21.0
2836,0.232,0.158,240.37,1.2,2007-06-25 02:57:00,1.0
2837,0.778,0.0,242.28,3.2,2008-10-19 22:54:00,0.0
2838,5.372,0.158,239.79,22.4,2010-10-01 18:10:00,56.0
2839,0.224,0.0,244.01,1.2,2008-07-31 00:45:00,1.0
2840,0.624,0.15,243.99,2.8,2008-03-02 15:13:00,2.0
2841,0.288,0.086,241.46,1.2,2008-03-20 13:01:00,1.0
2842,2.192,0.0,241.54,9.0,2007-11-20 22:44:00,19.0
2843,0.276,0.0,232.95,1.2,2007-02-06 07:58:00,0.0
2844,0.442,0.276,240.84,2.2,2007-02-18 23:02:00,1.0
2845,1.258,0.048,237.74,5.2,2007-11-15 10:12:00,17.0
2846,0.436,0.112,245.6,2.0,2008-01-31 06:11:00,0.0
2847,0.382,0.11,246.99,1.6,2009-03-30 00:30:00,0.0
2848,2.172,0.33,238.91,9.2,2008-09-13 07:24:00,29.0
2849,2.41,0.106,240.37,10.0,2007-02-20 01:43:00,0.0
2850,4.02,0.122,238.27,17.2,2008-02-24 07:30:00,49.0
2851,0.978,0.058,237.31,4.0,2008-11-14 19:08:00,0.0
2852,3.604,0.336,233.56,15.8,2008-04-04 20:26:00,17.0
2853,1.53,0.294,237.44,6.4,2009-05-15 10:01:00,19.0
2854,1.022,0.0,241.5,4.2,2008-02-14 21:23:00,0.0
2855,0.63,0.0,243.54,2.6,2010-07-03 16:53:00,1.0
2856,0.356,0.078,243.62,1.4,2010-04-19 01:02:00,1.0
2857,3.954,0.106,239.42,16.4,2008-04-29 12:35:00,56.0
2858,0.218,0.0,239.43,0.8,2008-07-02 12:52:00,0.0
2859,0.262,0.0,243.28,1.0,2007-09-18 23:55:00,0.0
2860,2.136,0.0,238.2,8.8,2009-10-15 08:35:00,18.0
2861,1.362,0.1,238.38,5.6,2007-03-14 08:54:00,17.0
2862,0.37,0.348,240.82,2.2,2007-08-25 04:13:00,1.0
2863,2.56,0.164,240.16,10.6,2009-02-13 20:10:00,18.0
2864,1.906,0.176,241.78,7.8,2010-08-01 20:05:00,3.0
2865,4.216,0.254,236.93,17.8,2007-01-28 21:52:00,46.0
2866,1.84,0.438,241.26,7.8,2009-07-19 00:41:00,3.0
2867,0.938,0.184,240.21,4.0,2010-09-19 01:25:00,11.0
2868,0.476,0.376,242.51,2.6,2009-06-28 09:46:00,2.0
2869,0.45,0.07,243.53,1.8,2007-09-26 23:22:00,0.0
2870,1.368,0.064,241.88,5.6,2009-10-13 12:35:00,18.0
2871,0.122,0.0,237.44,0.6,2007-07-05 06:28:00,0.0
2872,2.77,0.0,235.37,11.8,2007-01-17 20:00:00,0.0
2873,2.792,0.062,238.18,12.0,2010-09-09 07:03:00,18.0
2874,0.412,0.222,245.97,1.8,2008-04-02 03:19:00,0.0
2875,3.638,0.156,237.85,15.4,2009-04-11 18:48:00,18.0
2876,1.624,0.0,239.04,6.8,2008-12-16 21:55:00,0.0
2877,0.636,0.228,243.53,2.8,2010-06-02 13:48:00,1.0
2878,0.322,0.228,236.43,1.6,2007-05-13 07:36:00,1.0
2879,0.156,0.0,239.78,0.6,2008-09-18 01:34:00,1.0
2880,1.6,0.256,234.77,6.8,2007-05-06 20:22:00,18.0
2881,0.386,0.22,243.11,1.8,2009-06-17 13:32:00,1.0
2882,2.83,0.314,239.57,11.8,2010-09-02 08:57:00,18.0
2883,0.208,0.046,239.54,0.8,2007-02-23 01:25:00,0.0
2884,0.642,0.206,240.51,2.8,2010-06-28 03:10:00,2.0
2885,0.218,0.0,240.37,1.0,2007-10-15 04:28:00,0.0
2886,0.36,0.218,241.74,1.8,2009-06-17 00:32:00,1.0
2887,0.538,0.338,244.11,2.6,2010-05-17 23:18:00,2.0
2888,0.42,0.206,244.5,1.8,2010-04-29 16:26:00,1.0
2889,1.518,0.106,236.71,6.4,2007-08-28 11:39:00,17.0
2890,0.484,0.112,242.11,2.2,2007-03-12 01:04:00,0.0
2891,1.342,0.0,240.32,5.6,2008-02-01 12:00:00,18.0
2892,3.504,0.102,243.24,14.6,2007-12-16 13:12:00,53.0
2893,0.318,0.262,242.55,1.6,2009-06-08 10:47:00,2.0
2894,0.31,0.162,245.48,1.4,2006-12-28 01:35:00,0.0
2895,1.06,0.0,238.93,4.4,2009-11-20 18:23:00,1.0
2896,0.16,0.0,242.49,0.6,2010-04-08 19:11:00,1.0
2897,0.338,0.204,242.62,1.6,2009-05-09 03:53:00,1.0
2898,0.496,0.124,244.29,2.2,2007-03-12 02:18:00,0.0
2899,1.378,0.072,242.65,5.6,2008-10-25 15:31:00,19.0
2900,1.448,0.314,241.29,6.6,2008-05-03 16:08:00,10.0
2901,2.758,0.17,236.15,11.6,2008-01-13 19:32:00,18.0
2902,1.57,0.08,241.18,6.4,2010-12-05 12:55:00,19.0
2903,1.558,0.22,243.58,6.4,2007-11-24 14:07:00,20.0
2904,0.94,0.318,241.44,4.0,2010-07-21 09:51:00,13.0
2905,1.362,0.094,243.14,5.6,2010-07-06 10:07:00,19.0
2906,0.34,0.152,240.37,1.6,2007-12-09 12:30:00,0.0
2907,0.336,0.384,242.11,2.0,2008-11-08 17:38:00,3.0
2908,1.306,0.086,236.77,5.4,2010-05-25 09:27:00,18.0
2909,1.63,0.134,236.52,6.8,2007-08-16 10:38:00,17.0
2910,0.204,0.0,242.42,0.8,2008-12-26 18:55:00,0.0
2911,1.136,0.278,238.03,4.8,2010-04-05 22:40:00,1.0
2912,5.286,0.188,234.26,22.4,2007-10-11 18:00:00,54.0
2913,4.496,0.394,236.35,19.2,2007-11-03 20:20:00,55.0
2914,0.22,0.0,242.06,1.0,2009-06-09 18:06:00,0.0
2915,0.444,0.246,243.29,2.0,2008-08-03 03:52:00,0.0
2916,1.93,0.582,243.15,8.8,2008-11-13 20:06:00,0.0
2917,0.156,0.0,241.82,0.6,2010-10-08 00:36:00,1.0
2918,0.316,0.094,241.25,1.4,2007-02-21 06:13:00,0.0
2919,4.5,0.49,235.27,19.2,2009-02-28 18:55:00,37.0
2920,1.38,0.0,243.04,5.6,2010-01-03 13:31:00,18.0
2921,0.364,0.094,242.75,1.6,2009-03-24 03:06:00,0.0
2922,0.218,0.126,240.92,1.0,2007-09-14 15:22:00,0.0
2923,0.318,0.106,244.36,1.4,2010-12-03 03:21:00,0.0
2924,3.882,0.344,237.39,16.4,2007-05-12 11:29:00,56.0
2925,1.42,0.062,241.74,5.8,2008-03-20 20:52:00,0.0
2926,0.598,0.212,238.36,2.6,2009-05-17 09:10:00,2.0
