,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
2334,0.402,0.0,244.66,1.8,2008-10-01 02:58:00,0.0
2335,0.534,0.0,243.45,2.2,2007-04-18 09:57:00,0.0
2336,0.234,0.056,241.56,1.0,2010-03-06 06:18:00,1.0
2337,0.346,0.068,232.51,1.4,2009-05-27 01:28:00,1.0
2338,0.168,0.0,238.43,0.8,2008-05-08 01:00:00,1.0
2339,0.156,0.0,240.8,0.6,2010-06-08 16:32:00,0.0
2340,0.262,0.0,241.41,1.0,2009-11-05 03:27:00,1.0
2341,0.96,0.274,241.24,4.2,2010-10-06 01:56:00,13.0
2342,1.946,0.286,235.19,8.4,2007-07-10 11:39:00,22.0
2343,2.274,0.0,239.63,9.4,2007-08-04 05:23:00,0.0
2344,0.452,0.23,245.45,2.0,2010-04-03 14:30:00,0.0
2345,0.412,0.22,243.54,1.8,2008-04-23 02:58:00,2.0
2346,0.298,0.234,242.32,1.6,2007-09-20 00:53:00,1.0
2348,1.368,0.052,240.59,5.6,2009-05-15 17:24:00,19.0
2349,0.312,0.072,235.58,1.4,2007-05-22 12:21:00,0.0
2350,1.394,0.06,230.77,6.2,2007-06-06 07:28:00,17.0
2351,0.808,0.132,240.72,3.4,2009-07-24 13:36:00,12.0
2352,0.76,0.23,240.72,3.2,2008-05-25 00:47:00,2.0
2353,0.14,0.0,242.6,0.6,2008-06-07 07:45:00,1.0
2354,2.526,0.072,241.5,10.4,2010-08-02 20:31:00,20.0
2355,0.59,0.236,246.73,2.8,2009-07-11 03:20:00,5.0
2357,3.396,0.234,242.26,14.0,2007-03-31 23:53:00,21.0
2358,0.24,0.12,243.21,1.0,2009-07-18 03:35:00,1.0
2359,1.188,0.0,238.87,4.8,2009-09-28 08:31:00,18.0
2360,1.958,0.0,239.65,8.2,2008-10-12 20:58:00,1.0
2361,2.134,0.0,238.17,8.8,2007-08-12 08:29:00,18.0
2362,0.316,0.124,241.04,1.4,2007-02-24 05:39:00,0.0
2363,1.05,0.068,238.2,4.4,2007-11-28 17:42:00,0.0
2364,0.52,0.118,239.91,2.2,2007-12-09 11:10:00,0.0
2365,0.348,0.226,239.81,1.6,2007-04-18 17:10:00,0.0
2366,2.972,0.126,241.31,12.6,2009-10-12 06:52:00,18.0
2367,0.728,0.2,240.83,3.6,2010-04-26 08:50:00,8.0
2368,2.94,0.066,236.12,12.4,2007-11-02 19:45:00,17.0
2369,2.198,0.218,232.35,9.6,2007-04-05 21:09:00,16.0
2370,0.358,0.248,242.18,1.8,2010-07-08 18:58:00,1.0
2371,0.478,0.124,243.39,2.0,2008-02-01 20:06:00,1.0
2372,2.52,0.134,238.74,11.2,2007-06-09 22:24:00,23.0
2373,0.208,0.0,245.27,1.0,2010-08-24 20:31:00,1.0
2374,3.982,0.084,237.32,16.6,2007-02-17 23:07:00,0.0
2376,0.252,0.244,241.28,1.4,2008-07-08 01:38:00,2.0
2377,3.622,0.12,237.02,15.2,2007-01-30 20:46:00,18.0
2378,1.882,0.164,243.8,7.6,2009-11-04 22:58:00,20.0
2379,1.698,0.058,243.49,6.8,2010-11-02 07:54:00,19.0
2380,1.382,0.046,240.01,5.6,2008-04-30 01:25:00,1.0
2381,1.682,0.292,234.49,7.2,2010-06-05 19:25:00,19.0
2382,1.024,0.09,241.14,4.2,2007-06-27 22:35:00,0.0
2383,0.37,0.274,241.93,1.8,2009-05-07 06:47:00,1.0
2384,1.366,0.0,237.73,5.6,2008-10-14 12:24:00,18.0
2385,2.828,0.186,238.99,11.8,2010-02-18 19:55:00,18.0
2386,0.314,0.098,240.9,1.4,2007-12-17 17:13:00,0.0
2387,0.214,0.0,239.66,0.8,2007-04-03 01:35:00,0.0
2388,0.302,0.0,245.33,1.2,2010-03-15 17:26:00,1.0
2389,1.372,0.046,247.05,5.6,2009-08-02 02:56:00,19.0
2390,2.2,0.098,237.58,9.2,2008-10-12 07:23:00,18.0
2391,0.264,0.0,239.73,1.0,2008-04-15 19:14:00,1.0
2392,0.95,0.054,244.86,4.0,2008-12-22 15:07:00,0.0
2393,1.752,0.242,240.94,7.2,2007-10-20 11:26:00,18.0
2394,2.372,0.0,240.15,9.8,2008-12-19 07:37:00,18.0
2395,0.308,0.242,240.13,1.6,2007-08-20 02:05:00,0.0
2396,1.32,0.292,240.9,5.6,2008-01-30 01:08:00,1.0
2397,2.32,0.19,243.69,9.4,2008-02-10 06:52:00,20.0
2398,0.242,0.242,240.22,1.4,2008-08-18 09:08:00,2.0
2399,2.182,0.254,240.8,9.0,2008-01-02 23:38:00,21.0
2400,1.468,0.178,242.25,6.0,2008-09-12 11:25:00,18.0
2401,1.644,0.318,234.07,7.0,2008-11-19 17:32:00,2.0
2402,0.226,0.09,239.69,1.0,2007-01-07 13:07:00,1.0
2403,0.354,0.172,241.81,1.6,2007-07-14 14:55:00,2.0
2404,1.322,0.05,241.44,5.4,2007-01-25 09:09:00,17.0
2405,1.4,0.22,233.7,6.0,2008-03-06 08:54:00,20.0
2406,0.528,0.048,243.95,2.2,2010-02-04 13:02:00,1.0
2407,1.036,0.102,243.77,4.2,2009-11-17 16:43:00,0.0
2408,0.322,0.104,243.77,1.4,2009-11-27 23:53:00,1.0
2409,0.346,0.05,245.55,1.4,2009-01-22 20:00:00,0.0
2410,1.408,0.0,233.27,6.0,2010-05-05 07:47:00,17.0
2411,0.404,0.144,242.42,1.8,2009-04-27 09:53:00,1.0
2412,0.35,0.106,244.79,1.4,2007-12-21 23:13:00,0.0
2413,0.224,0.0,234.4,1.0,2008-02-03 18:57:00,0.0
2414,1.48,0.122,242.26,6.0,2009-04-27 03:31:00,20.0
2415,1.364,0.082,238.27,5.6,2007-11-24 19:21:00,18.0
2416,0.184,0.106,242.87,0.8,2007-08-27 20:14:00,0.0
2417,1.368,0.062,240.87,5.6,2009-11-18 08:49:00,18.0
2418,0.37,0.278,242.56,2.0,2009-01-10 05:22:00,3.0
2419,0.114,0.0,240.6,0.6,2007-09-17 13:53:00,0.0
2420,1.39,0.17,239.11,5.8,2007-06-17 10:55:00,19.0
2421,1.728,0.048,240.11,7.2,2010-08-17 01:08:00,18.0
2423,1.404,0.176,238.31,5.8,2010-01-09 15:20:00,19.0
2424,1.004,0.35,238.58,4.4,2010-07-24 16:15:00,14.0
2425,0.3,0.082,241.62,1.2,2007-07-11 05:25:00,0.0
2426,2.142,0.26,244.49,8.8,2006-12-17 14:33:00,18.0
2427,0.256,0.106,239.66,1.2,2008-10-09 01:15:00,0.0
2428,2.61,0.068,240.17,10.8,2009-11-01 22:08:00,18.0
2429,1.744,0.19,238.41,7.2,2008-09-10 11:11:00,20.0
2430,1.168,0.276,242.69,4.8,2009-07-19 23:42:00,12.0
2431,0.3,0.108,240.63,1.2,2007-02-26 02:30:00,2.0
2432,0.302,0.062,240.96,1.2,2008-01-10 01:01:00,1.0
2433,2.726,0.406,240.99,11.4,2010-11-18 07:10:00,18.0
2434,0.534,0.106,244.66,2.2,2010-02-28 04:47:00,1.0
2436,0.84,0.336,238.08,4.0,2008-06-11 12:04:00,1.0
2437,0.558,0.0,244.57,2.6,2007-04-12 23:51:00,0.0
2438,4.312,0.198,237.54,18.2,2009-12-30 21:03:00,40.0
2439,2.578,0.264,231.71,12.0,2007-04-06 19:18:00,37.0
2440,0.16,0.126,242.84,0.8,2008-08-23 03:42:00,1.0
2441,0.152,0.0,238.57,0.6,2010-06-26 01:36:00,1.0
2442,0.158,0.0,240.62,0.6,2010-07-30 20:23:00,1.0
2443,2.012,0.316,240.03,8.4,2008-06-15 15:02:00,29.0
2444,1.416,0.052,238.82,5.8,2008-03-29 10:22:00,18.0
2445,1.508,0.092,242.96,6.2,2008-01-23 13:02:00,18.0
2446,0.598,0.09,236.46,2.6,2007-06-03 18:35:00,1.0
2447,0.156,0.0,240.51,0.6,2008-05-22 18:22:00,1.0
2448,1.366,0.05,239.76,5.6,2010-11-18 11:52:00,20.0
2449,0.738,0.266,242.9,3.2,2008-06-13 23:07:00,3.0
2450,1.142,0.104,238.5,4.8,2010-05-09 20:35:00,0.0
2452,1.38,0.206,241.57,5.6,2009-11-09 10:34:00,19.0
2453,0.142,0.0,241.38,0.6,2009-08-21 11:15:00,1.0
2454,1.278,0.202,234.89,5.4,2007-12-08 12:27:00,17.0
2455,1.68,0.118,239.02,7.0,2009-10-18 21:50:00,2.0
2456,6.032,0.058,236.96,25.4,2006-12-25 22:38:00,38.0
2457,2.476,0.304,242.43,10.2,2008-02-05 23:22:00,2.0
2460,0.312,0.102,238.6,1.4,2008-02-28 18:17:00,0.0
2461,0.974,0.164,237.07,4.2,2009-05-26 03:39:00,12.0
2462,1.212,0.0,235.36,5.0,2008-05-06 00:35:00,18.0
2463,2.734,0.0,237.95,11.4,2010-03-30 22:16:00,18.0
2464,0.222,0.15,235.28,1.0,2007-10-08 20:55:00,0.0
2465,0.23,0.0,240.49,1.0,2008-03-02 17:01:00,0.0
2466,1.272,0.062,238.82,5.2,2007-03-22 10:33:00,18.0
2467,1.298,0.0,241.56,5.2,2008-11-02 11:46:00,18.0
2468,1.864,0.12,238.32,7.8,2009-08-28 02:32:00,29.0
2469,1.066,0.388,237.68,4.6,2010-01-07 22:03:00,2.0
2470,1.408,0.112,242.03,5.8,2007-08-20 14:51:00,21.0
2471,1.662,0.092,240.27,7.0,2008-05-31 18:25:00,18.0
2472,3.122,0.076,243.11,12.8,2007-11-18 00:49:00,19.0
2473,1.306,0.068,239.97,5.4,2010-10-15 19:40:00,0.0
2474,0.4,0.116,242.12,1.8,2009-04-04 07:05:00,0.0
2475,4.182,0.286,234.47,18.0,2007-04-22 09:34:00,20.0
2476,1.37,0.148,241.29,5.6,2007-09-17 22:53:00,19.0
2477,0.292,0.0,246.08,1.2,2010-05-13 23:58:00,1.0
2478,2.324,0.0,242.75,9.4,2007-01-24 02:10:00,0.0
2479,1.98,0.198,234.46,8.4,2007-03-17 19:43:00,1.0
2480,1.556,0.046,242.38,6.4,2009-03-03 14:56:00,18.0
2481,0.354,0.098,239.06,1.4,2008-07-24 01:22:00,2.0
2482,0.24,0.0,240.25,1.0,2009-08-10 01:57:00,1.0
2483,0.77,0.24,238.0,4.0,2007-03-29 10:22:00,8.0
2484,1.906,0.43,236.38,8.2,2007-05-10 19:57:00,17.0
2485,1.222,0.0,239.96,5.0,2008-09-24 10:16:00,18.0
2486,0.482,0.28,239.88,2.2,2010-02-10 05:58:00,2.0
2487,1.382,0.114,240.97,5.6,2007-02-28 18:22:00,18.0
2488,0.296,0.074,238.18,1.2,2007-05-29 13:16:00,0.0
2489,0.792,0.154,233.13,3.4,2007-03-06 20:07:00,0.0
2490,0.854,0.05,241.4,3.6,2009-04-28 19:26:00,0.0
2491,0.24,0.0,244.77,1.0,2009-09-11 16:42:00,0.0
2492,0.364,0.106,245.18,1.4,2010-05-13 02:43:00,1.0
2493,0.192,0.082,236.76,0.8,2007-07-22 02:39:00,0.0
2494,0.204,0.118,241.51,1.0,2009-12-07 05:38:00,2.0
2495,2.984,0.41,240.45,12.4,2006-12-26 20:08:00,20.0
2496,2.352,0.0,243.44,9.6,2009-03-04 22:31:00,18.0
2497,0.556,0.222,242.2,2.6,2008-01-13 16:03:00,1.0
2498,0.538,0.274,245.61,2.4,2007-02-01 03:14:00,2.0
2499,0.34,0.058,235.8,1.4,2010-06-05 01:59:00,1.0
2500,0.314,0.216,240.67,1.6,2007-07-14 23:55:00,0.0
2501,1.068,0.316,240.55,4.6,2010-06-22 11:55:00,12.0
2502,0.124,0.0,235.28,0.6,2007-07-25 17:26:00,0.0
2503,1.384,0.0,244.44,5.6,2008-02-01 14:11:00,18.0
2504,0.35,0.0,243.03,1.4,2010-09-29 13:21:00,1.0
2505,0.422,0.118,241.25,2.0,2007-06-24 19:39:00,0.0
2506,0.27,0.186,240.17,1.4,2007-06-09 04:49:00,1.0
2507,0.232,0.242,240.37,1.4,2008-08-19 15:19:00,3.0
2508,0.288,0.136,243.57,1.4,2009-08-07 16:08:00,1.0
2509,0.174,0.15,240.26,0.8,2008-09-08 21:19:00,1.0
2510,0.29,0.098,243.55,1.2,2007-04-15 07:06:00,0.0
2511,0.42,0.058,240.31,2.0,2008-03-11 04:49:00,0.0
2512,0.232,0.0,242.67,1.0,2010-04-13 05:04:00,1.0
2513,0.948,0.13,244.63,3.8,2010-04-21 23:56:00,1.0
2514,0.566,0.086,243.74,2.2,2010-10-22 00:41:00,1.0
2515,0.408,0.104,239.03,2.0,2008-01-07 11:52:00,1.0
2516,0.398,0.198,242.14,1.8,2007-10-10 05:03:00,0.0
2517,0.84,0.072,242.76,3.4,2010-03-28 00:22:00,0.0
2518,0.416,0.21,241.37,1.8,2007-10-17 06:08:00,0.0
2519,1.042,0.52,239.68,4.8,2008-09-14 10:57:00,3.0
2520,0.252,0.134,241.96,1.2,2010-07-19 00:43:00,1.0
2521,0.892,0.174,238.78,4.4,2010-03-05 04:58:00,11.0
2522,1.726,0.484,237.23,7.4,2007-08-26 12:04:00,19.0
2523,0.318,0.156,239.74,1.6,2010-05-28 05:30:00,0.0
2524,0.566,0.06,241.3,2.4,2008-02-15 20:24:00,0.0
2525,1.376,0.106,239.51,5.6,2007-10-22 13:50:00,17.0
2526,0.25,0.092,237.31,1.2,2008-04-09 19:23:00,2.0
2527,0.486,0.296,246.58,2.4,2010-10-29 02:01:00,3.0
2529,0.936,0.166,244.78,3.8,2009-04-26 02:49:00,11.0
2530,0.268,0.0,242.03,1.2,2010-04-03 01:04:00,1.0
2531,1.968,0.13,236.37,8.4,2009-02-20 18:30:00,18.0
2532,1.426,0.172,237.21,6.0,2007-03-06 01:45:00,17.0
2533,0.21,0.0,245.17,0.8,2007-01-11 13:36:00,0.0
2534,0.602,0.314,244.56,2.8,2009-05-03 22:52:00,1.0
2535,1.3,0.214,235.26,5.6,2007-06-14 08:57:00,19.0
2536,1.388,0.084,242.6,5.6,2008-03-28 12:50:00,20.0
2537,0.312,0.05,244.75,1.4,2009-06-03 06:14:00,0.0
2538,0.366,0.13,244.35,1.6,2008-04-17 14:06:00,0.0
2539,1.814,0.118,238.9,7.6,2007-02-09 12:48:00,18.0
2540,0.376,0.174,236.82,1.6,2007-05-23 16:58:00,0.0
2541,0.34,0.104,244.06,1.4,2008-03-15 00:35:00,1.0
2542,1.452,0.086,242.82,6.0,2008-12-21 00:50:00,18.0
2543,0.298,0.24,235.0,1.6,2007-10-08 16:47:00,1.0
2544,0.288,0.224,240.56,1.4,2008-02-07 23:51:00,3.0
2546,0.27,0.0,243.46,1.2,2008-04-17 11:53:00,1.0
2547,0.282,0.09,239.3,1.2,2008-02-26 12:38:00,2.0
2548,1.404,0.094,242.55,5.8,2010-01-19 09:28:00,19.0
2549,2.522,0.218,239.04,10.6,2010-10-14 19:58:00,19.0
2550,0.384,0.26,242.37,1.8,2009-09-14 02:15:00,2.0
2551,0.36,0.11,244.69,1.6,2010-10-18 04:56:00,0.0
2552,2.22,0.228,240.96,9.2,2008-07-30 22:21:00,21.0
2553,0.262,0.092,241.75,1.2,2009-09-15 02:25:00,1.0
2554,0.424,0.118,238.96,1.8,2008-08-11 16:34:00,0.0
2555,0.34,0.132,247.78,1.4,2010-10-31 15:53:00,2.0
2556,1.634,0.048,241.16,6.8,2006-12-24 14:23:00,18.0
2558,0.432,0.254,245.77,2.0,2010-03-28 04:42:00,1.0
2559,1.248,0.046,226.2,5.4,2009-05-28 10:57:00,17.0
2560,1.442,0.204,239.04,6.0,2007-08-02 11:24:00,17.0
2561,0.432,0.112,239.26,1.8,2010-03-24 18:32:00,1.0
2562,0.098,0.0,241.88,0.4,2007-02-09 04:48:00,0.0
2563,0.876,0.18,239.67,3.6,2010-06-10 01:25:00,1.0
2564,0.404,0.066,241.63,1.8,2009-04-19 19:58:00,0.0
2565,2.016,0.356,240.95,8.4,2009-07-27 10:21:00,30.0
2566,1.766,0.132,246.65,7.6,2010-05-01 11:12:00,19.0
2567,0.216,0.08,238.3,1.0,2008-07-25 13:30:00,0.0
2568,1.368,0.086,240.43,5.6,2007-07-12 22:58:00,0.0
2569,0.396,0.232,242.68,2.0,2010-08-24 09:54:00,2.0
2570,0.35,0.052,240.31,1.4,2009-10-30 18:42:00,1.0
2571,1.348,0.19,233.41,5.8,2007-07-30 18:13:00,18.0
2572,3.462,0.288,234.66,14.8,2009-10-17 18:43:00,18.0
2573,1.398,0.194,239.08,5.8,2008-07-19 13:35:00,18.0
2574,0.4,0.25,241.64,1.8,2007-02-28 05:12:00,1.0
2575,1.52,0.072,240.19,6.4,2008-09-15 04:31:00,18.0
2576,3.168,0.364,238.02,13.4,2009-07-06 12:56:00,38.0
2577,0.48,0.318,243.41,2.2,2009-11-13 02:21:00,2.0
2578,0.328,0.058,246.66,1.4,2010-02-18 05:36:00,1.0
2579,1.354,0.096,240.21,5.6,2010-05-25 12:26:00,18.0
2580,0.154,0.0,241.09,0.6,2009-08-26 01:38:00,0.0
2581,1.41,0.226,240.16,5.8,2010-04-07 09:45:00,19.0
2582,0.244,0.11,240.7,1.0,2009-06-18 16:51:00,1.0
2583,0.208,0.108,241.55,1.0,2009-09-08 16:48:00,1.0
2584,1.84,0.156,232.45,7.8,2007-05-16 08:30:00,18.0
2585,2.266,0.434,235.76,9.8,2009-08-16 00:10:00,13.0
2586,1.352,0.0,245.56,5.4,2010-08-05 15:00:00,19.0
2587,1.358,0.1,239.84,5.6,2009-09-17 10:39:00,18.0
2588,0.226,0.0,243.67,1.0,2008-02-21 04:46:00,0.0
2589,1.756,0.098,247.3,7.0,2008-12-28 05:15:00,0.0
2590,2.44,0.356,236.59,10.4,2009-11-22 20:02:00,18.0
2591,1.364,0.062,239.23,5.6,2009-02-18 13:43:00,18.0
2592,0.336,0.098,244.86,1.4,2009-02-13 23:53:00,0.0
2593,1.41,0.228,240.46,5.8,2010-06-23 12:47:00,19.0
2594,2.23,0.096,239.51,9.2,2007-03-16 21:29:00,19.0
2595,1.4,0.096,242.62,5.8,2009-03-14 14:04:00,18.0
2596,2.942,0.06,242.93,12.0,2010-09-01 20:51:00,18.0
2597,0.216,0.148,243.24,1.0,2007-08-15 18:13:00,0.0
2598,0.15,0.0,240.38,0.6,2008-07-23 06:55:00,0.0
2599,0.444,0.134,240.5,2.0,2008-07-22 10:30:00,0.0
2600,0.416,0.11,241.08,1.8,2009-12-06 05:48:00,1.0
2601,0.406,0.218,242.85,2.0,2009-04-06 19:59:00,1.0
2602,0.354,0.058,239.48,1.6,2008-11-15 01:54:00,0.0
2603,0.358,0.084,243.99,1.6,2009-01-03 03:13:00,0.0
2604,0.568,0.272,239.95,2.6,2009-10-23 12:32:00,1.0
2605,1.61,0.15,234.12,7.0,2007-05-26 15:00:00,16.0
2606,0.424,0.136,237.88,2.2,2008-07-25 11:11:00,3.0
2607,0.422,0.214,240.61,2.0,2007-08-06 17:20:00,0.0
2608,1.694,0.124,241.7,7.0,2009-11-04 07:06:00,22.0
2609,0.552,0.342,244.21,2.6,2010-01-30 01:01:00,1.0
2610,0.406,0.238,245.84,2.0,2007-02-15 02:41:00,2.0
2611,0.456,0.076,240.87,2.0,2009-04-05 19:17:00,1.0
2613,1.368,0.0,241.2,5.6,2010-01-26 18:08:00,1.0
2614,2.892,0.0,238.88,12.0,2009-07-07 19:52:00,40.0
2615,1.394,0.1,241.03,5.8,2009-10-29 04:32:00,18.0
2616,0.846,0.24,240.05,3.6,2009-09-28 13:38:00,12.0
2617,0.272,0.114,242.56,1.2,2009-06-06 06:13:00,1.0
2618,1.666,0.332,239.58,7.0,2009-03-15 09:11:00,19.0
2619,1.356,0.0,246.0,5.4,2010-02-02 16:48:00,19.0
2620,0.34,0.0,241.5,1.4,2009-11-06 13:02:00,1.0
2621,1.288,0.21,240.4,5.4,2007-10-06 21:45:00,0.0
2622,0.284,0.21,244.67,1.4,2009-07-16 00:41:00,2.0
2623,1.618,0.058,236.67,6.8,2009-10-29 10:16:00,18.0
2624,1.05,0.0,243.59,4.2,2008-01-02 22:50:00,0.0
2625,1.658,0.204,242.68,6.8,2008-01-31 19:47:00,1.0
2626,0.31,0.112,239.38,1.4,2007-04-13 05:16:00,0.0
2627,0.542,0.0,240.96,2.2,2008-04-03 00:56:00,0.0
2628,2.156,0.086,237.55,9.0,2008-11-01 08:39:00,17.0
2629,0.316,0.0,245.58,1.4,2009-01-04 16:44:00,0.0
2630,0.852,0.304,243.54,3.6,2007-10-11 15:12:00,0.0
2631,0.152,0.0,238.3,0.6,2010-09-08 09:40:00,0.0
2632,2.974,0.65,241.89,13.0,2007-01-14 14:12:00,19.0
2633,0.648,0.0,240.1,2.6,2009-11-01 17:19:00,0.0
2634,0.142,0.0,242.33,0.6,2008-06-19 05:22:00,1.0
2635,0.348,0.108,239.8,1.4,2008-04-27 04:55:00,0.0
2636,2.718,0.47,240.49,11.8,2008-08-03 16:54:00,29.0
2637,0.272,0.1,241.08,1.2,2010-01-09 01:59:00,1.0
2638,1.078,0.05,242.54,4.4,2009-02-24 20:02:00,0.0
2639,1.356,0.12,237.66,5.6,2007-03-28 09:59:00,18.0
2640,2.436,0.06,239.64,10.0,2009-02-14 19:43:00,19.0
2641,1.544,0.0,237.69,6.4,2010-07-02 21:02:00,2.0
2642,0.28,0.256,241.84,1.6,2007-08-24 01:12:00,1.0
2643,0.412,0.18,244.91,1.8,2008-12-04 02:51:00,2.0
2644,0.16,0.0,239.84,0.6,2007-06-16 02:56:00,0.0
2645,1.94,0.552,240.52,8.4,2009-11-08 22:39:00,1.0
2646,1.956,0.086,235.11,8.8,2007-05-20 13:24:00,17.0
2647,0.932,0.0,248.23,3.8,2009-01-17 00:20:00,3.0
2648,1.284,0.0,240.72,5.2,2008-03-27 10:35:00,17.0
2649,1.504,0.108,245.88,6.0,2007-04-04 23:21:00,18.0
2650,0.236,0.0,241.8,1.0,2010-06-09 18:32:00,3.0
2651,2.164,0.146,238.57,9.4,2008-10-11 13:04:00,17.0
2652,1.286,0.0,239.26,5.4,2007-01-02 10:40:00,17.0
2653,1.208,0.066,234.64,5.0,2007-09-14 09:19:00,17.0
2654,3.294,0.0,235.32,14.2,2007-01-31 21:32:00,17.0
2655,1.326,0.058,241.28,5.4,2007-06-11 03:16:00,0.0
2657,1.374,0.054,233.73,6.0,2008-01-16 18:49:00,0.0
2658,2.172,0.316,240.39,9.0,2009-05-25 07:23:00,29.0
2659,1.762,0.154,241.01,7.4,2008-10-15 16:08:00,18.0
2661,1.36,0.0,247.99,5.4,2008-12-18 15:32:00,19.0
2662,3.924,0.166,232.7,17.2,2008-10-14 19:48:00,24.0
2663,0.288,0.226,243.4,1.4,2009-08-20 16:54:00,2.0
2664,0.742,0.25,242.44,3.4,2010-06-23 00:36:00,10.0
2665,0.77,0.098,237.2,3.2,2007-03-16 21:04:00,2.0
2666,2.816,0.222,235.64,12.0,2010-05-02 19:39:00,18.0
2667,1.576,0.316,240.4,6.6,2009-06-27 01:26:00,21.0
2668,0.256,0.12,241.98,1.2,2007-07-15 05:57:00,0.0
2669,0.314,0.122,241.06,1.4,2007-02-25 05:15:00,0.0
2670,0.316,0.062,240.93,1.4,2007-10-18 18:05:00,0.0
2671,0.714,0.0,235.72,3.0,2007-07-08 23:29:00,0.0
2672,0.222,0.0,240.84,1.0,2007-08-10 17:28:00,0.0
2673,0.344,0.09,242.24,1.4,2010-03-05 03:54:00,1.0
2674,0.436,0.172,241.19,2.0,2009-04-25 01:17:00,2.0
2675,1.396,0.0,243.69,5.8,2009-03-12 20:52:00,0.0
2676,0.198,0.0,245.38,0.8,2010-07-06 00:18:00,1.0
2677,1.042,0.086,244.74,4.8,2009-12-22 06:22:00,13.0
2678,3.968,0.406,236.55,17.2,2009-08-15 15:58:00,38.0
2679,1.6,0.0,238.59,6.6,2008-05-16 07:44:00,18.0
2680,0.26,0.0,242.42,1.0,2008-04-21 03:37:00,0.0
2681,1.542,0.128,243.69,6.2,2010-03-04 21:18:00,20.0
2682,2.322,0.264,236.94,9.8,2007-09-14 20:48:00,1.0
2684,0.276,0.088,235.15,1.2,2007-05-14 00:28:00,0.0
2685,1.238,0.0,239.34,5.2,2009-07-08 05:10:00,18.0
2686,4.086,0.176,235.51,17.4,2007-07-03 21:24:00,18.0
2687,0.38,0.092,241.84,1.6,2010-05-20 20:28:00,1.0
2688,0.772,0.13,244.99,4.2,2010-06-26 13:37:00,3.0
2689,1.564,0.106,241.35,6.4,2009-03-21 09:06:00,19.0
2690,1.286,0.26,238.96,5.4,2010-03-14 18:57:00,1.0
2691,1.272,0.28,239.73,5.4,2010-07-16 21:24:00,1.0
2692,0.236,0.126,239.62,1.0,2008-02-08 00:36:00,1.0
2693,0.464,0.0,241.76,2.0,2007-08-19 17:33:00,3.0
2694,0.23,0.05,238.32,1.0,2010-10-07 01:48:00,0.0
2695,1.864,0.42,239.95,8.0,2009-04-07 13:08:00,26.0
2696,0.316,0.248,243.98,1.6,2009-03-08 00:13:00,1.0
2697,3.6,0.118,241.59,14.8,2009-12-19 07:35:00,18.0
2698,1.394,0.046,239.85,5.8,2007-12-20 12:43:00,17.0
2699,0.478,0.066,243.51,2.0,2010-03-10 12:42:00,2.0
2700,3.412,0.238,244.64,14.0,2009-03-03 07:29:00,21.0
2701,1.386,0.08,243.78,5.6,2008-04-04 14:26:00,20.0
2702,0.254,0.088,243.19,1.0,2008-09-16 04:04:00,1.0
2703,1.41,0.08,241.12,5.8,2009-10-30 14:57:00,19.0
2704,0.338,0.084,241.93,1.4,2008-09-30 00:38:00,1.0
2705,0.182,0.118,241.41,0.8,2007-08-27 15:19:00,1.0
2706,0.26,0.0,241.88,1.0,2010-10-11 03:16:00,0.0
2707,0.34,0.07,244.12,1.4,2009-01-24 07:02:00,0.0
2708,1.714,0.318,237.16,7.2,2010-11-14 13:49:00,18.0
2709,0.216,0.0,236.22,1.0,2007-11-10 18:43:00,0.0
2710,0.234,0.0,239.83,1.0,2007-04-17 13:13:00,0.0
2711,0.25,0.138,239.89,1.2,2008-09-20 20:12:00,1.0
2712,0.536,0.136,242.06,2.2,2007-10-10 22:42:00,1.0
2713,1.398,0.226,242.09,5.8,2008-05-20 15:35:00,20.0
2714,0.728,0.126,238.65,3.0,2008-08-07 11:07:00,0.0
2715,0.252,0.0,241.26,1.0,2009-02-05 05:32:00,0.0
2716,0.184,0.048,242.3,0.8,2007-11-07 01:23:00,0.0
2717,0.468,0.048,245.18,1.8,2010-10-22 05:44:00,0.0
2718,0.424,0.092,243.26,1.8,2008-01-21 23:45:00,0.0
2719,2.256,0.052,238.79,9.4,2007-02-22 00:51:00,0.0
2720,0.92,0.0,244.61,3.8,2009-01-26 22:11:00,0.0
2721,0.246,0.0,242.51,1.0,2010-12-05 01:00:00,1.0
2722,0.736,0.186,241.44,3.2,2010-07-20 22:29:00,1.0
2723,2.224,0.156,238.52,9.2,2010-10-10 20:30:00,20.0
2724,1.86,0.094,237.23,7.8,2008-03-14 08:45:00,17.0
2725,3.646,0.328,235.24,15.6,2007-02-09 18:33:00,42.0
2726,0.426,0.0,241.6,1.8,2009-01-28 22:03:00,0.0
2727,1.954,0.05,239.16,8.0,2007-05-11 22:20:00,0.0
2728,1.084,0.206,242.15,4.4,2010-07-24 22:27:00,2.0
2729,0.236,0.122,241.52,1.0,2008-09-17 14:57:00,2.0
2730,1.402,0.062,235.5,6.0,2007-11-12 10:57:00,17.0
2731,0.604,0.062,239.37,2.6,2008-07-11 17:50:00,0.0
2732,0.228,0.12,243.36,1.0,2010-07-16 06:39:00,3.0
2733,1.334,0.0,242.82,5.4,2007-11-03 14:43:00,18.0
2734,0.574,0.074,239.23,2.4,2009-06-05 15:40:00,2.0
2735,3.194,0.428,239.99,13.4,2009-04-21 19:29:00,39.0
